,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,235.0,236.615387,232.692307,236.230774,213.223785,8174595
1,2016-01-05,236.0,237.230774,234.230774,236.461533,213.432037,7172906
2,2016-01-06,232.846161,236.307693,231.153839,232.692307,210.029922,8144851
3,2016-01-07,228.07692,230.461533,221.92308,222.846161,201.142746,11994762
4,2016-01-08,224.615387,225.384613,218.0,218.846161,197.532333,9684493
5,2016-01-11,219.538467,230.153839,217.307693,219.846161,198.434937,7596342
6,2016-01-12,221.230774,222.153839,218.0,220.307693,198.851501,6198764
7,2016-01-13,222.384613,223.538467,216.92308,217.230774,196.074234,7243301
8,2016-01-14,217.769226,225.0,217.615387,223.538467,201.767639,8480797
9,2016-01-15,216.461533,221.230774,216.153839,219.153839,197.810028,9025224
10,2016-01-19,220.92308,222.230774,216.92308,219.153839,197.810028,6758284
11,2016-01-20,214.846161,218.692307,211.384613,215.384613,194.407898,11448164
12,2016-01-21,216.384613,223.0,216.384613,219.92308,198.504349,7284888
13,2016-01-22,219.615387,219.692307,213.153839,217.230774,196.074234,11423022
14,2016-01-25,217.846161,219.153839,215.384613,215.692307,194.685608,5830344
15,2016-01-26,215.92308,219.538467,215.769226,217.769226,196.560257,5516277
16,2016-01-27,216.92308,219.846161,214.0,215.384613,194.407898,5995132
17,2016-01-28,217.07692,218.07692,214.846161,217.0,195.865967,5209087
18,2016-01-29,218.92308,223.92308,218.0,223.846161,202.045364,6704906
19,2016-02-01,223.153839,223.307693,219.692307,220.307693,198.851501,5648006
20,2016-02-02,217.461533,217.615387,214.769226,217.230774,196.074234,5209334
21,2016-02-03,218.384613,220.692307,214.384613,220.538467,199.059814,5754008
22,2016-02-04,220.384613,226.615387,219.153839,224.461533,202.6008,7019779
23,2016-02-05,224.230774,224.615387,217.692307,219.538467,198.15715,6758011
24,2016-02-08,217.07692,217.461533,213.538467,216.692307,195.588196,6252532
25,2016-02-09,213.461533,219.538467,213.461533,217.538467,196.351944,4814108
26,2016-02-10,218.230774,220.769226,217.307693,217.692307,196.490845,4224038
27,2016-02-11,213.461533,215.615387,208.461533,211.153839,190.589142,10471500
28,2016-02-12,212.07692,217.384613,210.461533,217.384613,196.213104,7493928
29,2016-02-16,219.846161,223.307693,218.615387,222.0,200.378983,6138444
30,2016-02-17,224.153839,227.769226,224.0,225.692307,203.711655,4973124
31,2016-02-18,225.384613,225.769226,223.0,223.692307,201.906479,4037059
32,2016-02-19,222.615387,224.07692,220.615387,223.230774,201.489929,4688463
33,2016-02-22,223.230774,226.846161,223.230774,226.230774,204.197754,5006703
34,2016-02-23,224.692307,225.846161,223.692307,224.769226,202.878494,4049656
35,2016-02-24,222.307693,223.461533,218.461533,222.769226,201.073334,5840705
36,2016-02-25,221.538467,225.230774,221.384613,224.846161,204.572617,4664569
37,2016-02-26,225.384613,227.384613,225.307693,226.153839,205.762405,3814863
38,2016-02-29,226.461533,227.307693,224.0,224.153839,203.942749,4441632
39,2016-03-01,226.230774,230.538467,225.461533,229.846161,209.121826,4203251
40,2016-03-02,229.07692,232.153839,228.92308,232.153839,211.221451,4837976
41,2016-03-03,232.307693,233.846161,231.230774,232.461533,211.501404,3654677
42,2016-03-04,232.461533,235.307693,232.461533,234.307693,213.181091,4294537
