,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,83.639999,83.660004,80.900002,81.809998,72.626785,2558100
1,2016-01-05,81.760002,82.559998,81.400002,82.269997,73.035156,1043500
2,2016-01-06,81.220001,81.699997,79.010002,79.480003,70.558357,1345400
3,2016-01-07,78.059998,78.830002,77.550003,78.0,69.244469,1900900
4,2016-01-08,78.300003,79.0,77.550003,77.790001,69.05806,1417600
5,2016-01-11,78.019997,78.339996,75.0,75.970001,67.442352,1524400
6,2016-01-12,76.540001,77.349998,73.599998,75.93,67.406837,1862200
7,2016-01-13,76.160004,76.489998,70.089996,71.440002,63.420834,1988100
8,2016-01-14,71.5,73.599998,71.459999,72.150002,64.051155,1916800
9,2016-01-15,70.230003,72.029999,70.18,71.769997,63.713772,1786600
10,2016-01-19,72.260002,72.57,70.690002,71.849998,63.784821,1552300
11,2016-01-20,70.720001,72.339996,67.849998,71.18,63.190029,2123100
12,2016-01-21,70.949997,71.300003,66.510002,70.07,62.204613,3863900
13,2016-01-22,71.279999,71.650002,68.580002,68.589996,60.890743,2322100
14,2016-01-25,68.639999,69.360001,67.510002,67.730003,60.127277,1704200
15,2016-01-26,68.0,69.349998,67.980003,68.900002,61.165958,1551700
16,2016-01-27,68.099998,70.760002,67.879997,69.889999,62.044827,1829300
17,2016-01-28,69.919998,71.400002,69.239998,70.110001,62.24015,1396200
18,2016-01-29,70.800003,71.470001,70.040001,70.5,62.586338,2058000
19,2016-02-01,70.160004,70.550003,69.0,70.190002,62.311157,1468600
20,2016-02-02,69.129997,69.510002,66.459999,66.599998,59.124134,1426000
21,2016-02-03,66.879997,67.68,64.510002,67.32,60.297466,1876400
22,2016-02-04,67.519997,69.989998,67.519997,69.370003,62.13364,2092800
23,2016-02-05,69.129997,70.610001,68.559998,70.139999,62.823311,1514000
24,2016-02-08,69.349998,71.559998,69.150002,70.489998,63.136784,2735900
25,2016-02-09,69.699997,73.300003,69.120003,71.419998,63.96978,4331800
26,2016-02-10,72.169998,73.660004,71.68,73.019997,65.402878,1607300
27,2016-02-11,71.730003,72.220001,69.989998,71.669998,64.193695,1860100
28,2016-02-12,71.669998,73.589996,71.059998,72.559998,64.990875,1523200
29,2016-02-16,72.949997,74.330002,72.559998,73.989998,66.271675,1389400
30,2016-02-17,74.349998,76.019997,73.629997,75.769997,67.86599,2035100
31,2016-02-18,75.669998,76.209999,74.089996,74.830002,67.024055,1049200
32,2016-02-19,74.5,75.5,74.050003,75.0,67.176331,1437200
33,2016-02-22,75.0,77.150002,75.0,75.959999,68.036179,1846000
34,2016-02-23,76.120003,76.940002,73.720001,73.870003,66.164223,948700
35,2016-02-24,72.529999,74.239998,72.010002,73.940002,66.226921,781400
36,2016-02-25,74.230003,74.970001,72.639999,73.669998,65.985062,977900
37,2016-02-26,73.949997,76.150002,73.790001,74.699997,66.907623,1333000
