,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,65.690002,66.360001,65.07,66.290001,64.035629,4068200
1,2016-01-05,66.559998,67.0,65.790001,66.440002,64.180527,4366800
2,2016-01-06,65.489998,66.529999,65.139999,65.980003,63.736172,4443700
3,2016-01-07,65.139999,65.510002,63.599998,64.290001,62.103638,4071700
4,2016-01-08,64.480003,65.550003,63.630001,64.269997,62.08432,3866800
5,2016-01-11,68.699997,69.459999,67.349998,67.830002,65.523254,8485900
6,2016-01-12,68.510002,69.010002,65.510002,66.650002,64.383377,5274700
7,2016-01-13,66.599998,68.019997,63.599998,64.949997,62.741192,6612800
8,2016-01-14,65.059998,66.470001,64.540001,65.120003,62.905422,5089300
9,2016-01-15,63.700001,65.370003,63.09,64.269997,62.08432,6356500
10,2016-01-19,64.940002,65.529999,62.470001,63.470001,61.311531,4741300
11,2016-01-20,62.439999,63.540001,60.07,62.830002,60.693295,4933500
12,2016-01-21,62.990002,65.389999,62.369999,64.029999,61.85247,3591500
13,2016-01-22,64.82,66.959999,64.68,65.82,63.581608,4278400
14,2016-01-25,65.75,66.470001,65.349998,65.580002,63.349773,2193500
15,2016-01-26,65.720001,67.349998,65.389999,66.959999,64.682831,2503200
16,2016-01-27,66.940002,68.660004,66.93,67.470001,65.175491,4727600
17,2016-01-28,68.790001,70.389999,66.309998,67.510002,65.214127,5490400
18,2016-01-29,68.0,71.269997,67.75,69.580002,67.213753,7218000
19,2016-02-01,69.449997,71.510002,69.18,71.019997,68.604767,5208100
20,2016-02-02,70.550003,72.449997,69.879997,71.959999,69.512802,4490100
21,2016-02-03,72.580002,72.709999,68.599998,70.199997,67.812653,4981900
22,2016-02-04,70.199997,70.889999,69.029999,70.129997,67.745026,3241200
23,2016-02-05,70.129997,71.199997,68.800003,69.190002,66.836998,3465100
24,2016-02-08,68.360001,68.43,66.120003,66.769997,64.49929,3693400
25,2016-02-09,65.940002,67.239998,65.769997,66.5,64.23848,3168200
26,2016-02-10,66.769997,68.510002,66.709999,67.300003,65.011269,2468500
27,2016-02-11,66.110001,67.279999,64.110001,64.25,62.064991,4256800
28,2016-02-12,64.5,66.110001,64.230003,66.010002,63.765148,3077300
29,2016-02-16,64.059998,65.690002,63.869999,65.599998,63.369091,4123800
30,2016-02-17,66.199997,67.650002,65.599998,67.050003,64.769775,3140300
31,2016-02-18,67.400002,68.220001,66.910004,67.519997,65.223808,3089200
32,2016-02-19,67.480003,68.019997,66.029999,67.620003,65.320396,3912400
33,2016-02-22,68.089996,70.18,68.0,69.949997,67.571152,3407000
34,2016-02-23,69.699997,70.480003,69.010002,69.839996,67.464897,3329200
35,2016-02-24,69.349998,70.400002,68.669998,70.139999,67.754684,2275500
36,2016-02-25,70.43,70.809998,69.080002,70.0,67.619453,2847600
37,2016-02-26,70.199997,71.82,69.879997,70.440002,68.044502,3870800
38,2016-02-29,70.279999,70.540001,69.190002,69.209999,66.856308,3579300
39,2016-03-01,69.669998,70.940002,69.480003,70.790001,68.382576,3358100
40,2016-03-02,70.529999,71.5,69.940002,71.300003,68.875244,2078200
41,2016-03-03,71.230003,73.0,71.110001,72.93,70.449799,3442500
42,2016-03-04,72.959999,74.209999,72.459999,73.0,70.517418,3851300
43,2016-03-07,72.510002,73.400002,72.019997,72.940002,70.45948,2472900
44,2016-03-08,72.25,72.860001,71.25,71.489998,69.058792,2683100
45,2016-03-09,71.849998,72.370003,71.029999,72.260002,69.802589,3270700
46,2016-03-10,72.599998,73.720001,71.779999,72.199997,69.744614,2364500
47,2016-03-11,72.900002,75.059998,72.790001,74.949997,72.401108,3764100
48,2016-03-14,75.919998,75.949997,74.129997,74.720001,72.17894,2558300
49,2016-03-15,74.080002,74.519997,72.900002,73.169998,70.681641,1598900
50,2016-03-16,72.989998,74.769997,72.980003,74.489998,71.956749,1993000
51,2016-03-17,74.360001,74.580002,72.800003,73.720001,71.212944,2572100
52,2016-03-18,73.940002,76.230003,73.760002,75.459999,72.893761,5385200
53,2016-03-21,75.25,76.610001,74.93,75.519997,72.951729,2552500
54,2016-03-22,75.120003,78.0,75.029999,77.160004,74.535957,3083700
55,2016-03-23,77.269997,78.669998,76.830002,76.949997,74.333092,2662400
56,2016-03-24,76.190002,76.989998,75.330002,76.370003,73.772827,3617900
57,2016-03-28,76.559998,77.199997,75.959999,76.440002,73.840439,1379900
58,2016-03-29,76.050003,77.610001,76.0,77.559998,74.922371,2211100
59,2016-03-30,78.0,79.0,77.150002,78.099998,75.443985,2157300
60,2016-03-31,77.919998,78.699997,77.839996,78.050003,75.395691,2312100
61,2016-04-01,77.82,79.360001,77.110001,79.199997,76.506584,2487400
62,2016-04-04,79.25,79.349998,78.209999,78.730003,76.052567,2075300
63,2016-04-05,78.080002,78.669998,77.669998,78.239998,75.579231,3204500
64,2016-04-06,78.199997,79.18,77.919998,79.099998,76.409973,2796700
65,2016-04-07,78.489998,79.309998,78.059998,78.839996,76.158829,3592100
66,2016-04-08,79.449997,80.220001,78.769997,79.139999,76.448624,3108000
67,2016-04-11,79.32,80.050003,79.089996,79.57,76.863998,2409100
68,2016-04-12,79.279999,80.029999,79.279999,79.779999,77.066856,3206800
69,2016-04-13,80.5,81.0,79.970001,80.599998,77.858963,2937100
70,2016-04-14,80.790001,81.0,80.239998,80.720001,77.974892,2818800
71,2016-04-15,80.720001,80.93,78.580002,80.330002,77.598152,3752200
72,2016-04-18,80.230003,81.010002,79.099998,80.879997,78.12944,3819200
73,2016-04-19,81.120003,81.449997,79.25,79.779999,77.066856,5151800
74,2016-04-20,79.43,81.059998,78.059998,80.110001,77.385635,4619400
75,2016-04-21,80.389999,81.089996,80.010002,80.220001,77.49189,3322000
76,2016-04-22,80.440002,81.43,80.440002,80.910004,78.15844,2705400
77,2016-04-25,80.730003,80.940002,79.449997,80.120003,77.395294,2036300
78,2016-04-26,80.620003,81.540001,80.129997,81.18,78.419235,2686100
79,2016-04-27,81.199997,82.0,80.650002,81.779999,78.99884,2643700
80,2016-04-28,81.559998,83.690002,81.510002,81.959999,79.172707,4002200
81,2016-04-29,81.470001,81.519997,79.300003,80.620003,77.878296,3281600
82,2016-05-02,80.599998,81.239998,79.43,81.209999,78.448219,3598400
83,2016-05-03,79.510002,79.620003,76.830002,79.059998,76.371346,5887500
84,2016-05-04,78.669998,80.400002,78.559998,79.800003,77.086174,4853000
85,2016-05-05,79.989998,80.959999,79.900002,80.610001,77.868629,2332000
86,2016-05-06,80.290001,82.0,80.110001,80.900002,78.148773,4875100
87,2016-05-09,81.0,81.32,80.589996,80.980003,78.226044,2505200
88,2016-05-10,81.059998,81.07,80.129997,80.93,78.177757,2177700
89,2016-05-11,80.900002,81.470001,80.239998,80.25,77.520889,1804300
90,2016-05-12,80.599998,80.849998,77.43,77.690002,75.047928,4608800
91,2016-05-13,77.860001,78.57,77.449997,77.919998,75.270103,2211500
92,2016-05-16,78.019997,78.5,77.169998,77.809998,75.163834,2654900
93,2016-05-17,77.870003,78.459999,76.769997,77.269997,74.64222,3471100
94,2016-05-18,77.269997,77.419998,76.290001,76.580002,73.975685,2360900
95,2016-05-19,76.07,77.150002,75.690002,76.720001,74.110916,2396900
96,2016-05-20,77.239998,77.989998,76.790001,77.120003,74.497314,1891800
97,2016-05-23,76.790001,77.089996,75.959999,76.220001,73.627922,2109800
98,2016-05-24,76.199997,77.949997,76.029999,77.559998,74.922371,2449400
99,2016-05-25,77.610001,78.480003,77.610001,77.730003,75.086586,2230200
100,2016-05-26,77.75,77.879997,76.889999,77.199997,74.5746,1360600
101,2016-05-27,77.290001,78.239998,77.190002,77.360001,74.729164,1335900
102,2016-05-31,77.5,78.110001,77.260002,78.019997,75.366707,2634000
103,2016-06-01,77.650002,78.790001,77.650002,78.370003,75.704796,2270100
104,2016-06-02,78.18,78.989998,77.970001,78.980003,76.294067,2015700
105,2016-06-03,79.0,79.029999,78.0,78.139999,75.482613,1756900
106,2016-06-06,78.110001,78.830002,77.910004,78.669998,75.994606,1298500
107,2016-06-07,78.589996,79.660004,78.589996,79.239998,76.545212,1598300
108,2016-06-08,79.269997,81.220001,79.269997,80.980003,78.226044,2912500
109,2016-06-09,80.82,81.279999,80.629997,81.029999,78.274345,1589400
110,2016-06-10,80.25,80.470001,79.209999,79.550003,76.844688,1544500
111,2016-06-13,79.199997,79.449997,77.949997,77.949997,75.299088,2106100
112,2016-06-14,77.610001,78.410004,77.260002,78.010002,75.357048,1457000
113,2016-06-15,78.269997,78.540001,77.629997,77.809998,75.163834,1477000
114,2016-06-16,77.010002,77.75,76.510002,77.660004,75.018959,1347300
115,2016-06-17,77.720001,78.459999,76.82,77.43,74.796761,3211200
116,2016-06-20,78.129997,78.970001,78.129997,78.57,75.898003,3305600
117,2016-06-21,78.879997,79.18,78.040001,78.75,76.071892,2009600
118,2016-06-22,78.660004,79.760002,78.349998,79.300003,76.60318,1864400
119,2016-06-23,79.849998,80.620003,79.449997,79.75,77.037872,1460600
120,2016-06-24,77.300003,78.220001,76.57,76.720001,74.110916,5764900
121,2016-06-27,76.150002,76.199997,73.82,74.43,71.898796,2871900
122,2016-06-28,75.019997,76.07,74.949997,75.93,73.347786,1893900
123,2016-06-29,76.389999,77.309998,76.300003,77.050003,74.429703,1640100
124,2016-06-30,77.169998,77.5,76.209999,77.010002,74.391052,2473800
125,2016-07-01,76.919998,77.559998,76.360001,76.660004,74.052956,2204300
126,2016-07-05,76.5,76.5,75.330002,76.110001,73.521667,3435400
127,2016-07-06,75.910004,76.68,75.129997,76.169998,73.57962,2269600
128,2016-07-07,76.419998,77.940002,76.110001,76.989998,74.371735,2215100
129,2016-07-08,77.57,78.589996,77.370003,78.209999,75.550255,4021200
130,2016-07-11,78.559998,78.68,78.099998,78.160004,75.501953,1601100
131,2016-07-12,78.269997,78.730003,77.910004,78.400002,75.733788,2701000
132,2016-07-13,79.0,79.949997,78.839996,79.550003,76.844688,2749700
133,2016-07-14,79.980003,80.129997,78.040001,78.309998,75.646843,2098200
134,2016-07-15,78.580002,79.32,78.559998,78.709999,76.033241,1618300
135,2016-07-18,78.610001,79.599998,78.610001,79.550003,76.844688,1314100
136,2016-07-19,79.449997,80.080002,78.599998,79.360001,76.66114,1607700
137,2016-07-20,79.629997,80.599998,79.629997,80.529999,77.791351,1699200
138,2016-07-21,80.370003,81.790001,80.169998,80.629997,77.887955,2750100
139,2016-07-22,81.019997,81.199997,79.300003,80.349998,77.617462,1451000
140,2016-07-25,80.230003,80.489998,79.099998,79.699997,76.989571,1778600
141,2016-07-26,79.480003,80.150002,79.080002,79.660004,76.950951,2614600
142,2016-07-27,77.540001,78.919998,76.410004,77.980003,75.328072,3891900
143,2016-07-28,74.879997,78.870003,74.099998,77.879997,75.231453,4733900
144,2016-07-29,76.730003,77.860001,75.949997,77.129997,74.506973,3725800
145,2016-08-01,77.0,77.75,75.080002,75.519997,72.951729,3775700
146,2016-08-02,75.449997,76.080002,74.650002,75.040001,72.48806,3591900
147,2016-08-03,74.25,75.940002,74.110001,75.709999,73.135277,2943400
148,2016-08-04,75.639999,75.699997,75.0,75.25,72.690903,1695300
149,2016-08-05,75.599998,75.93,75.260002,75.839996,73.260841,2955300
150,2016-08-08,76.019997,77.07,75.650002,76.25,73.656914,3698200
151,2016-08-09,76.209999,77.099998,75.889999,76.139999,73.550636,2472500
152,2016-08-10,75.989998,77.059998,75.879997,76.480003,73.879089,1596200
153,2016-08-11,76.540001,77.489998,76.43,77.120003,74.497314,2602800
154,2016-08-12,77.019997,77.18,76.459999,76.639999,74.033646,1469400
155,2016-08-15,76.720001,77.800003,76.519997,77.419998,74.787109,2070800
156,2016-08-16,77.0,77.0,76.110001,76.110001,73.521667,2648400
157,2016-08-17,75.940002,75.940002,73.290001,74.019997,71.502739,5272600
158,2016-08-18,73.75,75.080002,73.239998,74.660004,72.120979,2282300
159,2016-08-19,74.18,74.720001,73.910004,74.510002,71.976067,1891300
160,2016-08-22,74.510002,75.0,74.330002,74.790001,72.246559,1314700
161,2016-08-23,75.019997,75.559998,74.709999,74.970001,72.420441,1170800
162,2016-08-24,74.900002,74.989998,73.900002,74.019997,71.502739,2815600
163,2016-08-25,74.160004,75.459999,73.849998,75.019997,72.468735,2653700
164,2016-08-26,74.959999,75.440002,73.690002,74.260002,71.734589,2794400
165,2016-08-29,74.199997,75.150002,74.150002,74.959999,72.410774,1486900
166,2016-08-30,74.959999,76.169998,74.959999,76.120003,73.531326,1845500
167,2016-08-31,75.849998,76.150002,75.0,75.550003,72.980728,1932600
168,2016-09-01,75.589996,75.900002,74.760002,75.160004,72.603973,1953000
169,2016-09-02,75.559998,76.68,75.349998,76.510002,73.908058,2105300
170,2016-09-06,76.25,76.279999,74.940002,76.150002,73.560303,4533900
171,2016-09-07,76.43,79.279999,75.800003,78.129997,75.472984,3536700
172,2016-09-08,78.0,78.110001,77.389999,77.980003,75.328072,1422100
173,2016-09-09,77.459999,77.790001,75.940002,75.940002,73.357468,1834800
174,2016-09-12,75.360001,77.5,74.940002,77.050003,74.429703,2779700
175,2016-09-13,76.139999,76.589996,75.519997,76.160004,73.569954,1740700
176,2016-09-14,76.019997,76.019997,74.050003,75.129997,72.574989,4022500
177,2016-09-15,74.980003,75.879997,74.699997,75.389999,72.826149,1951700
178,2016-09-16,75.25,76.0,74.870003,75.290001,72.729546,3955000
179,2016-09-19,75.419998,76.699997,75.410004,75.849998,73.2705,1441700
180,2016-09-20,76.0,76.129997,74.68,74.949997,72.401108,2362700
181,2016-09-21,74.949997,75.900002,74.730003,75.440002,72.874451,2808600
182,2016-09-22,76.040001,76.709999,75.839996,76.379997,73.782471,2366600
183,2016-09-23,76.970001,77.349998,76.029999,76.120003,73.531326,1959200
184,2016-09-26,75.769997,75.980003,74.480003,74.910004,72.362473,2991700
185,2016-09-27,74.879997,75.370003,74.639999,75.129997,72.574989,1833000
186,2016-09-28,75.300003,75.629997,74.370003,75.43,72.864784,2171100
187,2016-09-29,75.389999,76.040001,74.669998,75.260002,72.700584,2452200
188,2016-09-30,75.519997,75.889999,74.739998,75.629997,73.057983,2572600
189,2016-10-03,75.169998,75.199997,74.040001,74.550003,72.014725,1961000
190,2016-10-04,74.629997,75.160004,74.059998,74.5,71.966423,1905200
191,2016-10-05,74.669998,75.110001,74.550003,74.739998,72.198265,1306400
192,2016-10-06,74.660004,74.870003,74.110001,74.599998,72.063019,1790800
193,2016-10-07,74.68,75.379997,73.860001,74.230003,71.705597,2189500
194,2016-10-10,74.550003,76.25,74.550003,75.949997,73.367096,3811700
195,2016-10-11,76.25,76.25,75.059998,75.760002,73.183578,2767900
196,2016-10-12,75.870003,76.93,75.419998,76.889999,74.275124,3645900
