Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,70.040001,70.589996,68.660004,70.120003,67.344124,703200
2016-02-02,70.599998,71.879997,68.769997,69.669998,66.911934,580400
2016-02-03,69.599998,71.300003,68.279999,70.900002,68.093246,607200
2016-02-04,68.790001,71.360001,68.550003,69.629997,66.873520,529500
2016-02-05,69.720001,70.639999,68.559998,69.680000,66.921539,530300
2016-02-08,68.269997,68.949997,66.139999,68.400002,65.692215,755400
2016-02-09,68.269997,69.660004,67.330002,68.940002,66.210854,584300
2016-02-10,69.480003,69.739998,67.800003,67.970001,65.279236,434700
2016-02-11,66.889999,67.580002,66.029999,66.559998,63.925072,451700
2016-02-12,66.870003,67.690002,65.239998,67.440002,64.770203,507600
2016-02-16,68.379997,71.489998,67.709999,71.279999,68.458199,654000
2016-02-17,71.940002,73.989998,71.550003,73.349998,70.446251,771900
2016-02-18,72.849998,74.580002,71.489998,74.110001,71.176163,585200
2016-02-19,72.750000,73.690002,70.209999,71.820000,68.976830,930800
2016-02-22,72.389999,74.419998,71.589996,72.449997,69.581886,977600
2016-02-23,77.059998,80.320000,75.000000,78.370003,75.267517,2638900
2016-02-24,77.809998,80.430000,77.620003,80.290001,77.111519,1300300
2016-02-25,81.040001,82.480003,80.129997,82.220001,78.965111,636100
2016-02-26,83.480003,86.620003,82.739998,85.290001,81.913567,1083500
2016-02-29,82.849998,84.980003,82.849998,83.690002,80.376930,762600
2016-03-01,83.690002,85.010002,83.690002,84.019997,80.693840,594900
2016-03-02,83.599998,84.599998,83.010002,84.120003,80.789902,664000
2016-03-03,84.029999,86.480003,83.529999,84.540001,81.193275,659000
2016-03-04,84.480003,85.879997,83.900002,84.110001,80.780281,550100
2016-03-07,83.790001,87.339996,83.519997,87.320000,83.863213,704600
2016-03-08,86.690002,88.419998,85.779999,86.000000,82.595474,569900
2016-03-09,86.260002,87.610001,86.190002,87.330002,83.872818,490700
2016-03-10,88.000000,88.580002,86.360001,86.989998,83.546288,554300
2016-03-11,87.459999,88.239998,86.349998,86.989998,83.546288,476900
2016-03-14,85.790001,86.820000,84.660004,84.680000,81.327728,690800
2016-03-15,84.540001,85.360001,82.279999,83.650002,80.338509,531700
2016-03-16,83.500000,84.290001,82.330002,83.330002,80.031166,536500
2016-03-17,83.190002,85.669998,82.779999,85.639999,82.249718,611300
2016-03-18,85.830002,87.919998,85.830002,87.739998,84.266571,706000
2016-03-21,87.720001,88.459999,85.779999,85.779999,82.384186,343000
2016-03-22,85.669998,86.760002,83.699997,83.699997,80.386520,358200
2016-03-23,83.559998,83.820000,81.500000,82.669998,79.397285,453400
2016-03-24,82.760002,83.849998,80.940002,81.669998,78.436882,478200
2016-03-28,81.779999,85.419998,81.779999,84.150002,80.818718,372700
2016-03-29,84.370003,86.080002,83.070000,83.910004,80.655312,273100
2016-03-30,83.809998,85.209999,83.550003,84.529999,81.251244,310200
2016-03-31,84.410004,85.800003,83.930000,84.910004,81.616516,290000
2016-04-01,84.809998,85.120003,83.059998,84.059998,80.799500,398500
2016-04-04,84.120003,84.449997,80.709999,81.230003,78.079254,458900
2016-04-05,80.720001,81.220001,79.940002,80.430000,77.310257,487100
2016-04-06,80.599998,81.150002,79.459999,80.120003,77.012321,392100
2016-04-07,80.040001,81.029999,75.739998,76.199997,73.244347,676800
2016-04-08,74.349998,75.449997,73.339996,74.279999,71.398834,750200
2016-04-11,74.690002,74.830002,73.000000,73.029999,70.197319,632700
2016-04-12,73.029999,73.559998,71.309998,73.120003,70.283829,676400
2016-04-13,73.349998,75.080002,72.650002,74.699997,71.802528,646000
2016-04-14,74.800003,74.800003,71.379997,71.860001,69.072685,505000
2016-04-15,72.059998,72.589996,71.029999,71.430000,68.659378,628800
2016-04-18,71.379997,73.230003,71.080002,72.989998,70.158867,585100
2016-04-19,73.160004,73.449997,72.019997,72.540001,69.726318,371700
2016-04-20,72.559998,73.730003,72.330002,73.470001,70.620247,334300
2016-04-21,73.830002,74.830002,72.339996,72.510002,69.697495,351400
2016-04-22,72.629997,73.099998,71.739998,71.930000,69.139984,267800
2016-04-25,71.660004,71.860001,70.760002,71.150002,68.390244,361600
2016-04-26,71.169998,71.730003,70.889999,71.559998,68.784325,458300
2016-04-27,71.360001,73.220001,70.919998,72.580002,69.764786,332200
2016-04-28,72.209999,73.900002,72.209999,72.510002,69.697495,300900
2016-04-29,72.540001,72.720001,70.070000,70.449997,67.717377,379000
2016-05-02,70.919998,72.080002,69.949997,71.410004,68.640144,318900
2016-05-03,71.250000,71.730003,69.830002,70.610001,67.871185,337700
2016-05-04,70.419998,71.120003,68.510002,69.029999,66.352478,493700
2016-05-05,68.589996,68.589996,66.239998,67.129997,64.526169,699300
2016-05-06,66.550003,67.540001,65.930000,67.099998,64.497330,549100
2016-05-09,67.169998,69.150002,67.089996,68.440002,65.785370,393700
