Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,60.139999,60.830002,59.820000,60.529999,54.924198,2667500
2016-02-02,60.009998,60.500000,59.759998,59.970001,54.416061,2540900
2016-02-03,60.290001,60.290001,58.290001,59.639999,54.116623,4765200
2016-02-04,60.480000,62.200001,60.480000,62.049999,56.303421,5520000
2016-02-05,62.090000,63.520000,62.090000,63.369999,57.501179,4617500
2016-02-08,62.869999,63.540001,62.360001,63.330002,57.464886,3008500
2016-02-09,62.810001,63.259998,62.450001,63.009998,57.174519,3743700
2016-02-10,63.270000,63.939999,62.889999,62.980000,57.147301,2987500
2016-02-11,61.950001,62.660000,61.700001,62.320000,56.548420,3020000
2016-02-12,63.020000,64.309998,62.860001,63.910000,57.991173,3615300
2016-02-16,64.470001,64.720001,63.849998,64.570000,58.590042,3502500
2016-02-17,64.690002,65.290001,64.690002,65.019997,58.998375,3342700
2016-02-18,64.910004,65.000000,64.070000,64.300003,58.345055,4086400
2016-02-19,63.889999,64.440002,63.799999,64.000000,58.072842,4300100
2016-02-22,64.000000,64.599998,64.000000,64.440002,58.472092,2513100
2016-02-23,64.309998,64.309998,63.560001,63.730000,57.827843,1973500
2016-02-24,63.349998,64.129997,62.779999,63.950001,58.027470,2366700
2016-02-25,63.919998,64.440002,63.669998,64.410004,58.748024,1936100
2016-02-26,64.529999,64.709999,64.209999,64.320000,58.665920,2391400
2016-02-29,64.120003,64.309998,63.450001,63.459999,57.881523,2285100
2016-03-01,63.840000,64.809998,63.590000,64.809998,59.112850,2167700
2016-03-02,64.730003,65.419998,64.639999,65.410004,59.660118,2215600
2016-03-03,65.400002,65.470001,65.000000,65.309998,59.568905,1985400
2016-03-04,65.300003,65.589996,64.849998,65.379997,59.632744,1629400
2016-03-07,64.809998,65.320000,64.750000,65.029999,59.313522,1609200
2016-03-08,64.760002,65.040001,64.529999,64.580002,58.903076,1797100
2016-03-09,64.790001,64.919998,64.330002,64.529999,58.857468,1496600
